bar,bartender,day,start,end,date
"Oceanic Woodpecker Inn","Jessie Tseng",Sunday,14:30,23:15,2018-11-11
"Oceanic Woodpecker Inn","Jacqueline Ferguson",Sunday,16:45,23:15,2018-11-11
"Oceanic Woodpecker Inn","Frederick Beard",Sunday,14:30,23:15,2018-11-11
"Oceanic Woodpecker Inn","Latesha Mays",Sunday,08:00,20:00,2018-11-11
"Organic Buffalo Bar","Tammy Baldon",Sunday,15:00,22:15,2018-11-11
"Organic Buffalo Bar","Winifred Berger",Sunday,15:00,22:15,2018-11-11
"Organic Buffalo Bar","Willie Shephard",Sunday,15:00,22:15,2018-11-11
"Organic Buffalo Bar","William Best",Sunday,15:00,22:15,2018-11-11
"Organic Buffalo Bar","Margaret Parker",Sunday,12:00,15:00,2018-11-11
"Organic Buffalo Bar","Michael Walker",Sunday,12:00,15:00,2018-11-11
"Organic Buffalo Bar","Willa Ellison",Sunday,16:25,22:15,2018-11-11
"Organic Buffalo Bar","Robert Bryant",Sunday,17:45,22:15,2018-11-11
"Organic Buffalo Bar","Viviana Garcia",Sunday,13:00,22:15,2018-11-11
"Organic Buffalo Bar","Pauline Wilburn",Sunday,12:00,14:30,2018-11-11
"Original Acorn Roadhouse","Dave Mangini",Sunday,16:45,23:45,2018-11-11
"Original Acorn Roadhouse","Dorothy Love",Sunday,16:45,23:45,2018-11-11
"Original Acorn Roadhouse","Carol Fritz",Sunday,16:45,23:45,2018-11-11
"Original Acorn Roadhouse","Frank Adcock",Sunday,16:45,23:45,2018-11-11
"Original Acorn Roadhouse","Evelyn Johnson",Sunday,09:00,16:45,2018-11-11
"Original Acorn Roadhouse","Carol Russell",Sunday,09:00,16:45,2018-11-11
"Original Acorn Roadhouse","Connie Omar",Sunday,17:45,23:45,2018-11-11
"Original Acorn Roadhouse","Dorthy Miller",Sunday,14:30,23:45,2018-11-11
"Original Acorn Roadhouse","Gale Kohler",Sunday,14:30,23:45,2018-11-11
"Original Acorn Roadhouse","Charles Shutt",Sunday,09:00,16:25,2018-11-11
"Original Horse Brewpub","Jimmy Rawdon",Sunday,16:45,22:00,2018-11-11
"Original Horse Brewpub","Kenneth Kang",Sunday,16:45,22:00,2018-11-11
"Original Horse Brewpub","Lewis Tutt",Sunday,16:45,22:00,2018-11-11
"Original Horse Brewpub","Justin Clark",Sunday,16:45,22:00,2018-11-11
"Original Horse Brewpub","Jerry Pitts",Sunday,10:00,16:45,2018-11-11
"Original Horse Brewpub","Linda Modglin",Sunday,10:00,16:45,2018-11-11
"Original Horse Brewpub","Jennifer Laughlin",Sunday,17:45,22:00,2018-11-11
"Original Horse Brewpub","Linda Leflore",Sunday,16:25,22:00,2018-11-11
"Original Horse Brewpub","Lisa Gutierrez",Sunday,16:45,22:00,2018-11-11
"Original Horse Brewpub","Joan Elliott",Sunday,10:00,13:00,2018-11-11
"Outrageous Sailboat Inn","Ronald Clemons",Sunday,16:45,22:30,2018-11-11
"Outrageous Sailboat Inn","Mandy Knoy",Sunday,16:45,22:30,2018-11-11
"Outrageous Sailboat Inn","Lisa Mcdonnell",Sunday,16:45,22:30,2018-11-11
"Outrageous Sailboat Inn","Mark Brogdon",Sunday,16:45,22:30,2018-11-11
"Outrageous Sailboat Inn","Steven Hurd",Sunday,09:00,16:45,2018-11-11
"Outrageous Sailboat Inn","Michael Salls",Sunday,09:00,16:45,2018-11-11
"Outrageous Sailboat Inn","Lorene Bolebruch",Sunday,20:00,22:30,2018-11-11
"Outrageous Sailboat Inn","Roger Lowrie",Sunday,16:45,22:30,2018-11-11
"Outrageous Sailboat Inn","Tom Mcdonough",Sunday,14:30,22:30,2018-11-11
"Outrageous Sailboat Inn","Mary Fuller",Sunday,09:00,20:00,2018-11-11
"Overrated Pigeons Pub","Annie Caban",Sunday,15:00,22:30,2018-11-11
"Overrated Pigeons Pub","Barbara Johnston",Sunday,15:00,22:30,2018-11-11
"Overrated Pigeons Pub","Bobby Reinke",Sunday,15:00,22:30,2018-11-11
"Overrated Pigeons Pub","Angel Lasalle",Sunday,15:00,22:30,2018-11-11
"Overrated Pigeons Pub","Brandon Hurst",Sunday,11:00,15:00,2018-11-11
"Overrated Pigeons Pub","Charles Stephens",Sunday,11:00,15:00,2018-11-11
"Overrated Pigeons Pub","Douglas Phipps",Sunday,20:00,22:30,2018-11-11
"Overrated Pigeons Pub","Cynthia Polston",Sunday,14:30,22:30,2018-11-11
"Overrated Pigeons Pub","Carol Williams",Sunday,16:25,22:30,2018-11-11
"Overrated Pigeons Pub","Ambrose Ober",Sunday,11:00,13:00,2018-11-11
"Parallel Pegasus Bar","John Lewis",Sunday,13:45,22:15,2018-11-11
"Parallel Pegasus Bar","Marvin Wilcox",Sunday,13:45,22:15,2018-11-11
"Parallel Pegasus Bar","Jason Pitts",Sunday,13:45,22:15,2018-11-11
"Parallel Pegasus Bar","Matthew Porcelli",Sunday,13:45,22:15,2018-11-11
"Parallel Pegasus Bar","Janie Madden",Sunday,12:00,13:45,2018-11-11
"Parallel Pegasus Bar","Felicia Sylvester",Sunday,12:00,13:45,2018-11-11
"Parallel Pegasus Bar","John Guthrie",Sunday,13:00,22:15,2018-11-11
"Parallel Pegasus Bar","Janet Fecteau",Sunday,13:00,22:15,2018-11-11
"Parallel Pegasus Bar","Joshua Herbert",Sunday,13:00,22:15,2018-11-11
"Parallel Pegasus Bar","Kathleen King",Sunday,12:00,20:00,2018-11-11
"Peaceful Bison","Sandra Lloyd",Sunday,16:20,23:15,2018-11-11
"Peaceful Bison","Scott Domingo",Sunday,16:20,23:15,2018-11-11
"Peaceful Bison","Rose Byfield",Sunday,16:20,23:15,2018-11-11
"Peaceful Bison","Michelle Desilva",Sunday,16:20,23:15,2018-11-11
"Peaceful Bison","Paula Schauman",Sunday,12:00,16:20,2018-11-11
"Peaceful Bison","Thomas Anglin",Sunday,12:00,16:20,2018-11-11
"Peaceful Bison","William Mitchell",Sunday,16:45,23:15,2018-11-11
"Peaceful Bison","Wesley Vargas",Sunday,20:00,23:15,2018-11-11
"Peaceful Bison","Sharon Miller",Sunday,16:25,23:15,2018-11-11
"Peaceful Bison","Timothy Bingham",Sunday,12:00,20:00,2018-11-11
"Perfect Rabbit Tavern","Florence Watkins",Sunday,13:30,23:15,2018-11-11
"Perfect Rabbit Tavern","David Beasley",Sunday,13:30,23:15,2018-11-11
"Perfect Rabbit Tavern","Elizabeth Ona",Sunday,13:30,23:15,2018-11-11
"Perfect Rabbit Tavern","Debbie Kruse",Sunday,13:30,23:15,2018-11-11
"Perfect Rabbit Tavern","Carolyn Manlangit",Sunday,09:00,13:30,2018-11-11
"Perfect Rabbit Tavern","Charles Wrye",Sunday,09:00,13:30,2018-11-11
"Perfect Rabbit Tavern","George Briggs",Sunday,14:30,23:15,2018-11-11
"Perfect Rabbit Tavern","Eddie Rodriguez",Sunday,16:45,23:15,2018-11-11
"Perfect Rabbit Tavern","Brenda Liles",Sunday,13:00,23:15,2018-11-11
"Perfect Rabbit Tavern","Cathy Maynard",Sunday,09:00,16:25,2018-11-11
"Pleasant Parrot Tavern","Jennifer Morton",Sunday,16:45,22:15,2018-11-11
"Pleasant Parrot Tavern","Nichole Long",Sunday,16:45,22:15,2018-11-11
"Pleasant Parrot Tavern","Nancy Owenby",Sunday,16:45,22:15,2018-11-11
"Pleasant Parrot Tavern","Maria Christopher",Sunday,16:45,22:15,2018-11-11
"Pleasant Parrot Tavern","Gregg Mireles",Sunday,10:00,16:45,2018-11-11
"Pleasant Parrot Tavern","Jerry Lewis",Sunday,10:00,16:45,2018-11-11
"Pleasant Parrot Tavern","Peter Riordan",Sunday,14:30,22:15,2018-11-11
"Pleasant Parrot Tavern","Hazel Norville",Sunday,13:00,22:15,2018-11-11
"Pleasant Parrot Tavern","Linda Gaynor",Sunday,16:45,22:15,2018-11-11
"Pleasant Parrot Tavern","Megan Muller",Sunday,10:00,20:00,2018-11-11
"Poor Bats Inn","Ramona Parrott",Sunday,16:45,22:30,2018-11-11
"Poor Bats Inn","Stacie Sanchez",Sunday,16:45,22:30,2018-11-11
"Poor Bats Inn","Una Culligan",Sunday,16:45,22:30,2018-11-11
"Poor Bats Inn","Suzanne Wahl",Sunday,16:45,22:30,2018-11-11
"Poor Bats Inn","Theresa Coleman",Sunday,10:00,16:45,2018-11-11
"Poor Bats Inn","Robert Avalos",Sunday,10:00,16:45,2018-11-11
"Poor Bats Inn","Willie Tate",Sunday,17:45,22:30,2018-11-11
"Poor Bats Inn","Walter Oliphant",Sunday,13:00,22:30,2018-11-11
"Poor Bats Inn","Suzanne Gill",Sunday,16:45,22:30,2018-11-11
"Poor Bats Inn","Ryan Klinger",Sunday,10:00,20:00,2018-11-11
"Proud Spiders","Garry Hegmann",Sunday,13:45,22:15,2018-11-11
"Proud Spiders","Anthony Medina",Sunday,13:45,22:15,2018-11-11
"Proud Spiders","David Salis",Sunday,13:45,22:15,2018-11-11
"Proud Spiders","Daniel Anglin",Sunday,13:45,22:15,2018-11-11
"Proud Spiders","Gayle Lennox",Sunday,12:00,13:45,2018-11-11
"Proud Spiders","Jacqueline Pennachio",Sunday,12:00,13:45,2018-11-11
"Proud Spiders","Christine Lightsey",Sunday,14:30,22:15,2018-11-11
"Proud Spiders","David Sunderland",Sunday,13:00,22:15,2018-11-11
"Proud Spiders","David Flores",Sunday,16:00,22:15,2018-11-11
"Proud Spiders","Anna Mervyn",Sunday,12:00,16:00,2018-11-11
"Psychotic Seadog","Patricia Taylor",Sunday,13:30,23:30,2018-11-11
"Psychotic Seadog","Lance Rebman",Sunday,13:30,23:30,2018-11-11
"Psychotic Seadog","Norman Williams",Sunday,13:30,23:30,2018-11-11
"Psychotic Seadog","Latoya Rene",Sunday,13:30,23:30,2018-11-11
"Psychotic Seadog","Joseph Tashman",Sunday,09:00,13:30,2018-11-11
"Psychotic Seadog","Javier Wallander",Sunday,09:00,13:30,2018-11-11
"Psychotic Seadog","Joel Harris",Sunday,17:45,23:30,2018-11-11
"Psychotic Seadog","Johnny Crawford",Sunday,20:00,23:30,2018-11-11
"Psychotic Seadog","Lisa Wolter",Sunday,20:00,23:30,2018-11-11
"Psychotic Seadog","Juliann Funderburg",Sunday,09:00,20:00,2018-11-11
"Purple Pint Bar and Grille","Suzanne Berlinger",Sunday,16:45,23:30,2018-11-11
"Purple Pint Bar and Grille","Rueben Harris",Sunday,16:45,23:30,2018-11-11
"Purple Pint Bar and Grille","Ruth Mcgill",Sunday,16:45,23:30,2018-11-11
"Purple Pint Bar and Grille","Sarah Trowell",Sunday,16:45,23:30,2018-11-11
"Purple Pint Bar and Grille","Victoria Davila",Sunday,09:00,16:45,2018-11-11
"Purple Pint Bar and Grille","Thelma Pinder",Sunday,09:00,16:45,2018-11-11
"Purple Pint Bar and Grille","Pete Byrd",Sunday,13:00,23:30,2018-11-11
"Purple Pint Bar and Grille","Richard Kelley",Sunday,13:00,23:30,2018-11-11
"Purple Pint Bar and Grille","Peggy Best",Sunday,16:45,23:30,2018-11-11
"Purple Pint Bar and Grille","Randy Carter",Sunday,09:00,16:00,2018-11-11
"Quickest Doves","Anthony Sylvester",Sunday,13:30,22:30,2018-11-11
"Quickest Doves","Francesca Tresvant",Sunday,13:30,22:30,2018-11-11
"Quickest Doves","Bryan Jones",Sunday,13:30,22:30,2018-11-11
"Quickest Doves","Felix Haddock",Sunday,13:30,22:30,2018-11-11
"Quickest Doves","Don Sexton",Sunday,12:00,13:30,2018-11-11
"Quickest Doves","George Byron",Sunday,12:00,13:30,2018-11-11
"Quickest Doves","Arthur Housh",Sunday,16:45,22:30,2018-11-11
"Quickest Doves","Charles Schoenberger",Sunday,16:45,22:30,2018-11-11
"Quickest Doves","Debra Parson",Sunday,20:00,22:30,2018-11-11
"Quickest Doves","Dillon Coon",Sunday,12:00,17:45,2018-11-11
"Rainy Lime Tavern","Iris Bland",Sunday,16:20,22:15,2018-11-11
"Rainy Lime Tavern","Leta Jorgensen",Sunday,16:20,22:15,2018-11-11
"Rainy Lime Tavern","Melissa Curry",Sunday,16:20,22:15,2018-11-11
"Rainy Lime Tavern","Michael Nadler",Sunday,16:20,22:15,2018-11-11
"Rainy Lime Tavern","Mark Williams",Sunday,11:00,16:20,2018-11-11
"Rainy Lime Tavern","Michael Braswell",Sunday,11:00,16:20,2018-11-11
"Rainy Lime Tavern","Iona Oconnor",Sunday,16:45,22:15,2018-11-11
"Rainy Lime Tavern","Larry Taylor",Sunday,16:45,22:15,2018-11-11
"Rainy Lime Tavern","Jerome Perez",Sunday,14:30,22:15,2018-11-11
"Rainy Lime Tavern","Michael Hammonds",Sunday,11:00,16:25,2018-11-11
"Real Shark Inn","Sara Bakshi",Sunday,15:00,23:00,2018-11-11
"Real Shark Inn","Robert Whitworth",Sunday,15:00,23:00,2018-11-11
"Real Shark Inn","Roosevelt Waddell",Sunday,15:00,23:00,2018-11-11
"Real Shark Inn","Terry Ouzts",Sunday,15:00,23:00,2018-11-11
"Real Shark Inn","Walter Carlan",Sunday,09:00,15:00,2018-11-11
"Real Shark Inn","Rachael Holmes",Sunday,09:00,15:00,2018-11-11
"Real Shark Inn","Olin Ballard",Sunday,13:00,23:00,2018-11-11
"Real Shark Inn","Robert Barrientos",Sunday,16:00,23:00,2018-11-11
"Real Shark Inn","Pearl Baker",Sunday,16:00,23:00,2018-11-11
"Real Shark Inn","Patricia Boettcher",Sunday,09:00,16:25,2018-11-11
"Regular Drum Tavern","James Mobley",Sunday,13:45,23:00,2018-11-11
"Regular Drum Tavern","Bessie Racilis",Sunday,13:45,23:00,2018-11-11
"Regular Drum Tavern","Essie Tullis",Sunday,13:45,23:00,2018-11-11
"Regular Drum Tavern","Ida Koch",Sunday,13:45,23:00,2018-11-11
"Regular Drum Tavern","James Fitzgerald",Sunday,08:00,13:45,2018-11-11
"Regular Drum Tavern","Donna Anderson",Sunday,08:00,13:45,2018-11-11
"Regular Drum Tavern","Joanne Grossman",Sunday,16:25,23:00,2018-11-11
"Regular Drum Tavern","Joshua Hodges",Sunday,13:00,23:00,2018-11-11
"Regular Drum Tavern","Alicia Laramie",Sunday,14:30,23:00,2018-11-11
"Regular Drum Tavern","Jason Lynch",Sunday,08:00,16:45,2018-11-11
"Responsible Chair","Renaldo Parenteau",Sunday,16:20,22:45,2018-11-11
"Responsible Chair","Lauren Clark",Sunday,16:20,22:45,2018-11-11
"Responsible Chair","Karen Sowell",Sunday,16:20,22:45,2018-11-11
"Responsible Chair","Luis Ishihara",Sunday,16:20,22:45,2018-11-11
"Responsible Chair","Pearl Rand",Sunday,08:00,16:20,2018-11-11
"Responsible Chair","Rebecca Teel",Sunday,08:00,16:20,2018-11-11
"Responsible Chair","Mary Mcdaniel",Sunday,16:25,22:45,2018-11-11
"Responsible Chair","Max Street",Sunday,17:45,22:45,2018-11-11
"Responsible Chair","Juan Albert",Sunday,17:45,22:45,2018-11-11
"Responsible Chair","Latoya Adams",Sunday,08:00,17:45,2018-11-11
"Rich Tauren Bar","Romeo Rempel",Sunday,16:20,22:15,2018-11-11
"Rich Tauren Bar","Sheryl Spohn",Sunday,16:20,22:15,2018-11-11
"Rich Tauren Bar","William Bustamante",Sunday,16:20,22:15,2018-11-11
"Rich Tauren Bar","Ruth Carlson",Sunday,16:20,22:15,2018-11-11
"Rich Tauren Bar","Tiffany Easley",Sunday,08:00,16:20,2018-11-11
"Rich Tauren Bar","Renee Phu",Sunday,08:00,16:20,2018-11-11
"Rich Tauren Bar","Susan Guerra",Sunday,17:45,22:15,2018-11-11
"Rich Tauren Bar","Rose Foreman",Sunday,16:25,22:15,2018-11-11
"Rich Tauren Bar","Roger Allen",Sunday,16:25,22:15,2018-11-11
"Rich Tauren Bar","Sherry Garza",Sunday,08:00,14:30,2018-11-11
"Russian Otter Pub","Deborah Roach",Sunday,16:20,22:00,2018-11-11
"Russian Otter Pub","Alan Harten",Sunday,16:20,22:00,2018-11-11
"Russian Otter Pub","Dawn Payne",Sunday,16:20,22:00,2018-11-11
"Russian Otter Pub","Betty Sparks",Sunday,16:20,22:00,2018-11-11
"Russian Otter Pub","Dorothy Harris",Sunday,10:00,16:20,2018-11-11
"Russian Otter Pub","Beth Gamache",Sunday,10:00,16:20,2018-11-11
"Russian Otter Pub","Allan Blackmon",Sunday,16:45,22:00,2018-11-11
"Russian Otter Pub","Carol Clements",Sunday,20:00,22:00,2018-11-11
"Russian Otter Pub","Darryl Gutierrez",Sunday,20:00,22:00,2018-11-11
"Russian Otter Pub","Bobby Williams",Sunday,10:00,20:00,2018-11-11
"Rusty Sailor Outpost","Karla Pittman",Sunday,13:30,23:45,2018-11-11
"Rusty Sailor Outpost","Graciela Ahrens",Sunday,13:30,23:45,2018-11-11
"Rusty Sailor Outpost","Jillian Williams",Sunday,13:30,23:45,2018-11-11
"Rusty Sailor Outpost","Michael Kemp",Sunday,13:30,23:45,2018-11-11
"Rusty Sailor Outpost","Lloyd Simmons",Sunday,12:00,13:30,2018-11-11
"Rusty Sailor Outpost","Karen Bellamy",Sunday,12:00,13:30,2018-11-11
"Rusty Sailor Outpost","Kevin Kitzmiller",Sunday,17:45,23:45,2018-11-11
"Rusty Sailor Outpost","Mary Amador",Sunday,16:45,23:45,2018-11-11
"Rusty Sailor Outpost","Gladys Lefevre",Sunday,17:45,23:45,2018-11-11
"Rusty Sailor Outpost","Lauretta Brooks",Sunday,12:00,17:45,2018-11-11
"Ruthless Chestnut","Michelle Kemp",Sunday,15:00,23:45,2018-11-11
"Ruthless Chestnut","Santiago Perez",Sunday,15:00,23:45,2018-11-11
"Ruthless Chestnut","Teresa Gause",Sunday,15:00,23:45,2018-11-11
"Ruthless Chestnut","Ronald Peterson",Sunday,15:00,23:45,2018-11-11
"Ruthless Chestnut","Noel Allen",Sunday,09:00,15:00,2018-11-11
"Ruthless Chestnut","Randy Fletcher",Sunday,09:00,15:00,2018-11-11
"Ruthless Chestnut","Monroe Silver",Sunday,14:30,23:45,2018-11-11
"Ruthless Chestnut","Quinton Miller",Sunday,17:45,23:45,2018-11-11
"Ruthless Chestnut","William Ethridge",Sunday,16:00,23:45,2018-11-11
"Ruthless Chestnut","Thomas Smith",Sunday,09:00,14:30,2018-11-11
"Safe Palm Inn","Elizabeth Landau",Sunday,13:30,23:15,2018-11-11
"Safe Palm Inn","Barry Rudman",Sunday,13:30,23:15,2018-11-11
"Safe Palm Inn","George Carlino",Sunday,13:30,23:15,2018-11-11
"Safe Palm Inn","Debra Winkler",Sunday,13:30,23:15,2018-11-11
"Safe Palm Inn","Anna Jones",Sunday,08:00,13:30,2018-11-11
"Safe Palm Inn","Dale Blandon",Sunday,08:00,13:30,2018-11-11
"Safe Palm Inn","Carrie Egan",Sunday,16:25,23:15,2018-11-11
"Safe Palm Inn","Adrienne Hoxie",Sunday,13:00,23:15,2018-11-11
"Safe Palm Inn","Alex Clontz",Sunday,16:25,23:15,2018-11-11
"Safe Palm Inn","Crystal Hormell",Sunday,08:00,14:30,2018-11-11
"Scared Crossbow Tavern","Leroy Alvarez",Sunday,16:20,23:30,2018-11-11
"Scared Crossbow Tavern","Kenneth Hammock",Sunday,16:20,23:30,2018-11-11
"Scared Crossbow Tavern","Margaret Pendleton",Sunday,16:20,23:30,2018-11-11
"Scared Crossbow Tavern","Kristen Liles",Sunday,16:20,23:30,2018-11-11
"Scared Crossbow Tavern","Gregory Kopp",Sunday,11:00,16:20,2018-11-11
"Scared Crossbow Tavern","Jennifer Turnmire",Sunday,11:00,16:20,2018-11-11
"Scared Crossbow Tavern","Margaret Trimble",Sunday,17:45,23:30,2018-11-11
"Scared Crossbow Tavern","Juana Durham",Sunday,17:45,23:30,2018-11-11
"Scared Crossbow Tavern","Inez Niswander",Sunday,16:25,23:30,2018-11-11
"Scared Crossbow Tavern","Jarod Anderson",Sunday,11:00,13:00,2018-11-11
"Scary Kiwi","Tracy Marquez",Sunday,15:00,23:30,2018-11-11
"Scary Kiwi","Sara Maher",Sunday,15:00,23:30,2018-11-11
"Scary Kiwi","Ramona Rodriguez",Sunday,15:00,23:30,2018-11-11
"Scary Kiwi","Robert Corley",Sunday,15:00,23:30,2018-11-11
"Scary Kiwi","Yolanda Guess",Sunday,09:00,15:00,2018-11-11
"Scary Kiwi","Mary Vue",Sunday,09:00,15:00,2018-11-11
"Scary Kiwi","Paula Delaney",Sunday,13:00,23:30,2018-11-11
"Scary Kiwi","Sharon Bankhead",Sunday,17:45,23:30,2018-11-11
"Scary Kiwi","Osvaldo Edwards",Sunday,20:00,23:30,2018-11-11
"Scary Kiwi","Marianna Raab",Sunday,09:00,16:25,2018-11-11
"Shattered Oak","Corie Hill",Sunday,16:20,22:30,2018-11-11
"Shattered Oak","Caitlyn Smith",Sunday,16:20,22:30,2018-11-11
"Shattered Oak","Glenda Hughes",Sunday,16:20,22:30,2018-11-11
"Shattered Oak","George Jordan",Sunday,16:20,22:30,2018-11-11
"Shattered Oak","Donald Tuck",Sunday,09:00,16:20,2018-11-11
"Shattered Oak","Evelyn Coleman",Sunday,09:00,16:20,2018-11-11
"Shattered Oak","Esperanza Lewis",Sunday,16:00,22:30,2018-11-11
"Shattered Oak","Barry Vail",Sunday,16:25,22:30,2018-11-11
"Shattered Oak","Antonio Johnson",Sunday,20:00,22:30,2018-11-11
"Shattered Oak","Daniel Teano",Sunday,09:00,17:45,2018-11-11
"Shouting Snake Inn","Laura Massey",Sunday,16:45,22:15,2018-11-11
"Shouting Snake Inn","Kenneth Mahurin",Sunday,16:45,22:15,2018-11-11
"Shouting Snake Inn","John Farabaugh",Sunday,16:45,22:15,2018-11-11
"Shouting Snake Inn","Lena Pale",Sunday,16:45,22:15,2018-11-11
"Shouting Snake Inn","Lettie Nunn",Sunday,10:00,16:45,2018-11-11
"Shouting Snake Inn","Julie Curtis",Sunday,10:00,16:45,2018-11-11
"Shouting Snake Inn","Jose Roundtree",Sunday,14:30,22:15,2018-11-11
"Shouting Snake Inn","Jonathan Paul",Sunday,14:30,22:15,2018-11-11
"Shouting Snake Inn","Ivy Withers",Sunday,20:00,22:15,2018-11-11
"Shouting Snake Inn","Henry Borland",Sunday,10:00,16:25,2018-11-11
"Skinny Guitar","Marjorie Pompa",Sunday,13:45,22:45,2018-11-11
"Skinny Guitar","Maxine Maze",Sunday,13:45,22:45,2018-11-11
"Skinny Guitar","Sharon Ayon",Sunday,13:45,22:45,2018-11-11
"Skinny Guitar","Roland Anderson",Sunday,13:45,22:45,2018-11-11
"Skinny Guitar","Viola Burk",Sunday,09:00,13:45,2018-11-11
"Skinny Guitar","Steven Weiland",Sunday,09:00,13:45,2018-11-11
"Skinny Guitar","Maria Martin",Sunday,16:25,22:45,2018-11-11
"Skinny Guitar","Virginia Jackson",Sunday,14:30,22:45,2018-11-11
"Skinny Guitar","Maurice Parilla",Sunday,17:45,22:45,2018-11-11
"Skinny Guitar","Terrance Macmillan",Sunday,09:00,17:45,2018-11-11
"Smelly Crane Tavern","Brandi White",Sunday,16:20,23:45,2018-11-11
"Smelly Crane Tavern","Benita Braxton",Sunday,16:20,23:45,2018-11-11
"Smelly Crane Tavern","Frederick Catledge",Sunday,16:20,23:45,2018-11-11
"Smelly Crane Tavern","George Cohen",Sunday,16:20,23:45,2018-11-11
"Smelly Crane Tavern","Andrea Dunn",Sunday,12:00,16:20,2018-11-11
"Smelly Crane Tavern","Charles Kester",Sunday,12:00,16:20,2018-11-11
"Smelly Crane Tavern","Betty Powell",Sunday,20:00,23:45,2018-11-11
"Smelly Crane Tavern","Christine Colston",Sunday,16:45,23:45,2018-11-11
"Smelly Crane Tavern","Carroll Deleon",Sunday,14:30,23:45,2018-11-11
"Smelly Crane Tavern","Ashley Humann",Sunday,12:00,16:45,2018-11-11
"Snobbish Jackal Inn","James Topete",Sunday,15:00,23:30,2018-11-11
"Snobbish Jackal Inn","Marc Ashley",Sunday,15:00,23:30,2018-11-11
"Snobbish Jackal Inn","Grace Jay",Sunday,15:00,23:30,2018-11-11
"Snobbish Jackal Inn","Gladys Menendez",Sunday,15:00,23:30,2018-11-11
"Snobbish Jackal Inn","Marian Orosz",Sunday,12:00,15:00,2018-11-11
"Snobbish Jackal Inn","Kristine Strand",Sunday,12:00,15:00,2018-11-11
"Snobbish Jackal Inn","John Dube",Sunday,14:30,23:30,2018-11-11
"Snobbish Jackal Inn","Jeff Cardinal",Sunday,16:45,23:30,2018-11-11
"Snobbish Jackal Inn","Jane Bounds",Sunday,13:00,23:30,2018-11-11
"Snobbish Jackal Inn","Latisha Stonebraker",Sunday,12:00,14:30,2018-11-11
"Sore Head","Stanley Laplante",Sunday,15:00,23:30,2018-11-11
"Sore Head","Michael Crowder",Sunday,15:00,23:30,2018-11-11
"Sore Head","Walter Howell",Sunday,15:00,23:30,2018-11-11
"Sore Head","Mary Vanetta",Sunday,15:00,23:30,2018-11-11
"Sore Head","Thelma Longerbeam",Sunday,09:00,15:00,2018-11-11
"Sore Head","Peter Ward",Sunday,09:00,15:00,2018-11-11
"Sore Head","Tracy Anderson",Sunday,16:25,23:30,2018-11-11
"Sore Head","Stella Phillips",Sunday,16:25,23:30,2018-11-11
"Sore Head","Mose Doe",Sunday,17:45,23:30,2018-11-11
"Sore Head","Marilyn Haase",Sunday,09:00,16:45,2018-11-11
"Sour Axe Bar","Darleen Graves",Sunday,13:30,23:45,2018-11-11
"Sour Axe Bar","Ann Cordes",Sunday,13:30,23:45,2018-11-11
"Sour Axe Bar","Deanne Childs",Sunday,13:30,23:45,2018-11-11
"Sour Axe Bar","Benjamin Clark",Sunday,13:30,23:45,2018-11-11
"Sour Axe Bar","Corinne Morris",Sunday,09:00,13:30,2018-11-11
"Sour Axe Bar","Annie Kathan",Sunday,09:00,13:30,2018-11-11
"Sour Axe Bar","Beverly Jordan",Sunday,16:45,23:45,2018-11-11
"Sour Axe Bar","Christopher Knudson",Sunday,20:00,23:45,2018-11-11
"Sour Axe Bar","Chad Spritzer",Sunday,16:00,23:45,2018-11-11
"Sour Axe Bar","David Stamps",Sunday,09:00,16:45,2018-11-11
"Spicy Cats Tavern","Gregory Jones",Sunday,16:20,23:45,2018-11-11
"Spicy Cats Tavern","Justin Connolly",Sunday,16:20,23:45,2018-11-11
"Spicy Cats Tavern","Ernest Jones",Sunday,16:20,23:45,2018-11-11
"Spicy Cats Tavern","James Russo",Sunday,16:20,23:45,2018-11-11
"Spicy Cats Tavern","Jennifer Wallace",Sunday,08:00,16:20,2018-11-11
"Spicy Cats Tavern","Linda Barkdoll",Sunday,08:00,16:20,2018-11-11
"Spicy Cats Tavern","Gregory Steen",Sunday,20:00,23:45,2018-11-11
"Spicy Cats Tavern","Gerald Martin",Sunday,16:25,23:45,2018-11-11
